Transaction_ID,Transaction_Type,Category,Amount,Date,Season,Weather,Customer_ID,Incident_ID
1550,Expense,Ambulance Call,-1435,2025-02-25,Summer,Rainy,,216
1551,Expense,Ambulance Call,-1176,2025-02-25,Summer,Windy,,363
1552,Expense,Ambulance Call,-1138,2025-02-25,Summer,Rainy,,126
1553,Revenue,Ticket Sale,2100,2025-02-25,Summer,Windy,6220,
1554,Revenue,Rental,160,2025-02-25,Winter,Sunny,2753,
1555,Expense,Ambulance Call,-2241,2025-02-25,Winter,Snowy,,96
1556,Revenue,Ticket Sale,640,2025-02-25,Winter,Snowy,2235,
1557,Expense,Staff Salary,-4942,2025-02-25,Winter,Foggy,,
1558,Expense,Staff Salary,-8620,2025-02-25,Winter,Snowy,,
1559,Expense,Ambulance Call,-2065,2025-02-25,Summer,Windy,,174
1560,Revenue,Rental,50,2025-02-25,Winter,Sunny,4268,
1561,Revenue,Ticket Sale,480,2025-02-25,Winter,Snowy,2500,
1562,Revenue,Rental,50,2025-02-25,Summer,Windy,4444,
1563,Expense,Ambulance Call,-1861,2025-02-25,Winter,Windy,,979
1564,Revenue,Rental,50,2025-02-25,Winter,Windy,9115,
1565,Expense,Ambulance Call,-1953,2025-02-25,Winter,Windy,,93
1566,Expense,Staff Salary,-5302,2025-02-25,Summer,Sunny,,
1567,Revenue,Rental,225,2025-02-25,Winter,Sunny,4239,
1568,Revenue,Ticket Sale,800,2025-02-25,Winter,Snowy,2241,
1569,Revenue,Rental,135,2025-02-25,Winter,Foggy,3661,
1570,Expense,Equipment Maintenance,-439,2025-02-25,Summer,Windy,,
1571,Expense,Equipment Maintenance,-845,2025-02-25,Summer,Sunny,,
1572,Revenue,Rental,50,2025-02-25,Summer,Rainy,9692,
1573,Revenue,Rental,50,2025-02-25,Summer,Rainy,2059,
1574,Expense,Ambulance Call,-1056,2025-02-25,Winter,Windy,,93
1575,Expense,Equipment Maintenance,-411,2025-02-25,Summer,Sunny,,
1576,Expense,Ambulance Call,-1004,2025-02-25,Winter,Sunny,,639
1577,Expense,Ambulance Call,-2433,2025-02-25,Winter,Foggy,,810
1578,Expense,Equipment Maintenance,-713,2025-02-25,Summer,Windy,,
1579,Expense,Ambulance Call,-2205,2025-02-25,Summer,Rainy,,916
1580,Revenue,Rental,50,2025-02-25,Summer,Windy,4737,
1581,Expense,Equipment Maintenance,-638,2025-02-25,Winter,Foggy,,
1582,Expense,Ambulance Call,-2282,2025-02-25,Summer,Rainy,,688
1583,Expense,Equipment Maintenance,-389,2025-02-25,Summer,Rainy,,
1584,Expense,Equipment Maintenance,-549,2025-02-25,Winter,Snowy,,
1585,Revenue,Rental,90,2025-02-25,Summer,Sunny,6189,
1586,Expense,Ambulance Call,-1897,2025-02-25,Winter,Windy,,16
1587,Revenue,Rental,150,2025-02-25,Summer,Windy,3474,
1588,Revenue,Ticket Sale,400,2025-02-25,Winter,Sunny,7410,
1589,Expense,Ambulance Call,-1667,2025-02-25,Winter,Foggy,,372
1590,Expense,Equipment Maintenance,-893,2025-02-25,Winter,Windy,,
1591,Expense,Staff Salary,-6636,2025-02-25,Winter,Foggy,,
1592,Revenue,Rental,30,2025-02-25,Summer,Sunny,8971,
1593,Revenue,Rental,100,2025-02-25,Summer,Rainy,8984,
1594,Revenue,Ticket Sale,2100,2025-02-25,Summer,Sunny,6296,
1595,Expense,Ambulance Call,-1638,2025-02-25,Summer,Windy,,262
1596,Revenue,Rental,315,2025-02-25,Winter,Windy,7821,
1597,Revenue,Rental,40,2025-02-25,Winter,Foggy,6547,
1598,Expense,Staff Salary,-7159,2025-02-25,Summer,Windy,,
1599,Revenue,Ticket Sale,2800,2025-02-25,Summer,Windy,3120,
1600,Expense,Ambulance Call,-1935,2025-02-25,Summer,Rainy,,215
1601,Expense,Equipment Maintenance,-553,2025-02-25,Summer,Windy,,
1602,Expense,Equipment Maintenance,-487,2025-02-25,Winter,Sunny,,
1603,Revenue,Rental,30,2025-02-25,Summer,Rainy,4431,
1604,Expense,Equipment Maintenance,-843,2025-02-25,Winter,Foggy,,
1605,Expense,Ambulance Call,-1782,2025-02-25,Summer,Windy,,576
1606,Expense,Ambulance Call,-1996,2025-02-25,Winter,Snowy,,416
1607,Expense,Equipment Maintenance,-696,2025-02-25,Winter,Snowy,,
1608,Expense,Ambulance Call,-2482,2025-02-25,Summer,Sunny,,949
1609,Revenue,Rental,160,2025-02-25,Winter,Windy,6269,
1610,Expense,Staff Salary,-6892,2025-02-25,Summer,Rainy,,
1611,Expense,Equipment Maintenance,-468,2025-02-25,Summer,Sunny,,
1612,Expense,Ambulance Call,-1365,2025-02-25,Summer,Sunny,,262
1613,Expense,Equipment Maintenance,-477,2025-02-25,Summer,Sunny,,
1614,Revenue,Ticket Sale,550,2025-02-25,Winter,Snowy,6361,
1615,Revenue,Rental,60,2025-02-25,Summer,Windy,5468,
1616,Expense,Staff Salary,-4759,2025-02-25,Summer,Rainy,,
1617,Expense,Staff Salary,-5798,2025-02-25,Winter,Snowy,,
1618,Revenue,Ticket Sale,5600,2025-02-25,Winter,Foggy,4193,
1619,Expense,Equipment Maintenance,-715,2025-02-25,Summer,Sunny,,
1620,Revenue,Ticket Sale,200,2025-02-25,Summer,Windy,5885,
1621,Expense,Ambulance Call,-1254,2025-02-25,Winter,Snowy,,35
1622,Revenue,Ticket Sale,550,2025-02-25,Winter,Windy,7039,
1623,Expense,Equipment Maintenance,-876,2025-02-25,Winter,Windy,,
1624,Expense,Ambulance Call,-1899,2025-02-25,Winter,Windy,,174
1625,Expense,Ambulance Call,-1010,2025-02-25,Summer,Rainy,,372
1626,Revenue,Rental,60,2025-02-25,Summer,Rainy,3105,
1627,Revenue,Ticket Sale,6300,2025-02-25,Winter,Sunny,6349,
1628,Revenue,Rental,30,2025-02-25,Summer,Rainy,6165,
1629,Expense,Ambulance Call,-2244,2025-02-25,Winter,Windy,,681
1630,Expense,Staff Salary,-5008,2025-02-25,Winter,Foggy,,
1631,Expense,Ambulance Call,-1218,2025-02-25,Winter,Foggy,,64
1632,Expense,Equipment Maintenance,-786,2025-02-25,Winter,Snowy,,
1633,Revenue,Rental,280,2025-02-25,Winter,Sunny,3483,
1634,Revenue,Ticket Sale,550,2025-02-25,Winter,Snowy,6903,
1635,Expense,Equipment Maintenance,-443,2025-02-25,Summer,Sunny,,
1636,Expense,Equipment Maintenance,-488,2025-02-25,Summer,Sunny,,
1637,Revenue,Ticket Sale,200,2025-02-25,Summer,Windy,9596,
1638,Revenue,Rental,150,2025-02-25,Summer,Windy,9980,
1639,Revenue,Rental,315,2025-02-25,Winter,Windy,2888,
1640,Revenue,Ticket Sale,480,2025-02-25,Winter,Snowy,1396,
1641,Revenue,Ticket Sale,400,2025-02-25,Winter,Windy,1691,
1642,Revenue,Rental,270,2025-02-25,Winter,Snowy,9201,
1643,Expense,Equipment Maintenance,-656,2025-02-25,Summer,Rainy,,
1644,Expense,Equipment Maintenance,-555,2025-02-25,Winter,Foggy,,
1645,Expense,Staff Salary,-5007,2025-02-25,Winter,Windy,,
1646,Revenue,Rental,120,2025-02-25,Winter,Sunny,1589,
1647,Revenue,Ticket Sale,5600,2025-02-25,Winter,Windy,6724,
1648,Expense,Staff Salary,-6571,2025-02-25,Winter,Foggy,,
1649,Revenue,Rental,70,2025-02-25,Winter,Windy,3494,
1650,Expense,Ambulance Call,-1949,2025-02-25,Winter,Foggy,,649
1651,Revenue,Rental,60,2025-02-25,Summer,Sunny,5198,
1652,Expense,Ambulance Call,-1283,2025-02-25,Winter,Foggy,,675
1653,Expense,Equipment Maintenance,-611,2025-02-25,Winter,Foggy,,
1654,Expense,Staff Salary,-4098,2025-02-25,Winter,Windy,,
1655,Revenue,Rental,50,2025-02-25,Summer,Sunny,2846,
1656,Revenue,Rental,60,2025-02-25,Summer,Sunny,4279,
1657,Expense,Ambulance Call,-1877,2025-02-25,Winter,Foggy,,855
1658,Expense,Staff Salary,-5868,2025-02-25,Winter,Snowy,,
1659,Expense,Staff Salary,-6665,2025-02-25,Summer,Sunny,,
1660,Revenue,Ticket Sale,720,2025-02-25,Winter,Foggy,4545,
1661,Expense,Equipment Maintenance,-667,2025-02-25,Summer,Sunny,,
1662,Expense,Ambulance Call,-1569,2025-02-25,Summer,Windy,,853
1663,Revenue,Rental,60,2025-02-25,Summer,Windy,9055,
1664,Revenue,Rental,150,2025-02-25,Summer,Windy,2272,
1665,Expense,Staff Salary,-5065,2025-02-25,Winter,Sunny,,
1666,Expense,Ambulance Call,-1421,2025-02-25,Winter,Sunny,,2
1667,Expense,Equipment Maintenance,-480,2025-02-25,Summer,Rainy,,
1668,Revenue,Ticket Sale,400,2025-02-25,Winter,Sunny,7030,
1669,Expense,Ambulance Call,-1070,2025-02-25,Winter,Windy,,108
1670,Revenue,Ticket Sale,160,2025-02-25,Summer,Rainy,5873,
1671,Revenue,Rental,315,2025-02-25,Winter,Foggy,5304,
1672,Revenue,Ticket Sale,560,2025-02-25,Winter,Sunny,8807,
1673,Revenue,Ticket Sale,300,2025-02-25,Winter,Sunny,4847,
1674,Revenue,Ticket Sale,320,2025-02-25,Summer,Rainy,8859,
1675,Revenue,Ticket Sale,3500,2025-02-25,Winter,Snowy,7513,
1676,Revenue,Ticket Sale,200,2025-02-25,Summer,Sunny,9149,
1677,Revenue,Rental,100,2025-02-25,Summer,Rainy,1217,
1678,Expense,Ambulance Call,-1398,2025-02-25,Winter,Foggy,,909
1679,Revenue,Ticket Sale,720,2025-02-25,Winter,Foggy,5455,
1680,Revenue,Ticket Sale,6300,2025-02-25,Winter,Windy,1722,
1681,Expense,Equipment Maintenance,-894,2025-02-25,Summer,Windy,,
1682,Expense,Ambulance Call,-1181,2025-02-25,Winter,Sunny,,644
1683,Expense,Equipment Maintenance,-606,2025-02-25,Winter,Foggy,,
1684,Revenue,Rental,60,2025-02-25,Summer,Windy,7115,
1685,Expense,Ambulance Call,-2419,2025-02-25,Winter,Foggy,,701
1686,Expense,Ambulance Call,-2013,2025-02-25,Winter,Windy,,861
1687,Revenue,Rental,90,2025-02-25,Summer,Rainy,9102,
1688,Revenue,Ticket Sale,240,2025-02-25,Summer,Rainy,5148,
1689,Expense,Equipment Maintenance,-580,2025-02-25,Summer,Rainy,,
1690,Revenue,Rental,90,2025-02-25,Summer,Windy,1700,
1691,Expense,Staff Salary,-7019,2025-02-25,Winter,Foggy,,
1692,Revenue,Rental,160,2025-02-25,Winter,Snowy,7493,
1693,Expense,Staff Salary,-5443,2025-02-25,Summer,Sunny,,
1694,Expense,Staff Salary,-8196,2025-02-25,Winter,Sunny,,
1695,Expense,Staff Salary,-7010,2025-02-25,Winter,Foggy,,
1696,Expense,Ambulance Call,-1572,2025-02-25,Winter,Snowy,,916
1697,Expense,Ambulance Call,-2332,2025-02-25,Winter,Foggy,,681
1698,Expense,Staff Salary,-8753,2025-02-25,Summer,Sunny,,
1699,Expense,Equipment Maintenance,-809,2025-02-25,Summer,Windy,,
1700,Expense,Equipment Maintenance,-362,2025-02-25,Winter,Snowy,,
1701,Revenue,Ticket Sale,400,2025-02-25,Winter,Snowy,9265,
1702,Revenue,Ticket Sale,320,2025-02-25,Summer,Sunny,6022,
1703,Revenue,Rental,100,2025-02-25,Summer,Rainy,9879,
1704,Revenue,Ticket Sale,250,2025-02-25,Winter,Sunny,1509,
1705,Revenue,Rental,240,2025-02-25,Winter,Snowy,2168,
1706,Revenue,Ticket Sale,100,2025-02-25,Summer,Rainy,7912,
1707,Expense,Staff Salary,-8524,2025-02-25,Summer,Sunny,,
1708,Expense,Equipment Maintenance,-733,2025-02-25,Summer,Rainy,,
1709,Expense,Ambulance Call,-2230,2025-02-25,Summer,Sunny,,745
1710,Expense,Staff Salary,-7099,2025-02-25,Summer,Windy,,
1711,Revenue,Ticket Sale,300,2025-02-25,Winter,Windy,9191,
1712,Expense,Ambulance Call,-2359,2025-02-25,Summer,Sunny,,888
1713,Revenue,Ticket Sale,1400,2025-02-25,Summer,Windy,7925,
1714,Expense,Equipment Maintenance,-812,2025-02-25,Summer,Windy,,
1715,Revenue,Ticket Sale,880,2025-02-25,Winter,Windy,8986,
1716,Expense,Staff Salary,-6911,2025-02-25,Summer,Rainy,,
1717,Revenue,Rental,180,2025-02-25,Winter,Sunny,2540,
1718,Expense,Ambulance Call,-1367,2025-02-25,Summer,Windy,,430
1719,Expense,Ambulance Call,-1250,2025-02-25,Summer,Sunny,,564
1720,Expense,Staff Salary,-8951,2025-02-25,Summer,Sunny,,
1721,Revenue,Ticket Sale,2800,2025-02-25,Summer,Sunny,3103,
1722,Revenue,Ticket Sale,800,2025-02-25,Winter,Windy,9225,
1723,Expense,Staff Salary,-8656,2025-02-25,Summer,Rainy,,
1724,Revenue,Ticket Sale,2100,2025-02-25,Summer,Windy,5148,
1725,Revenue,Rental,270,2025-02-25,Winter,Windy,8401,
1726,Expense,Ambulance Call,-1432,2025-02-25,Winter,Sunny,,576
1727,Revenue,Rental,150,2025-02-25,Summer,Sunny,2258,
1728,Revenue,Rental,30,2025-02-25,Summer,Rainy,1093,
1729,Revenue,Ticket Sale,640,2025-02-25,Winter,Windy,5952,
1730,Expense,Staff Salary,-6246,2025-02-25,Winter,Foggy,,
1731,Expense,Equipment Maintenance,-514,2025-02-25,Summer,Sunny,,
1732,Revenue,Rental,160,2025-02-25,Winter,Sunny,3280,
1733,Expense,Equipment Maintenance,-860,2025-02-25,Winter,Windy,,
1734,Expense,Equipment Maintenance,-771,2025-02-25,Summer,Windy,,
1735,Expense,Staff Salary,-7815,2025-02-25,Winter,Foggy,,
1736,Expense,Equipment Maintenance,-546,2025-02-25,Winter,Windy,,
1737,Expense,Equipment Maintenance,-681,2025-02-25,Winter,Foggy,,
1738,Revenue,Ticket Sale,200,2025-02-25,Summer,Sunny,2429,
1739,Expense,Equipment Maintenance,-538,2025-02-25,Summer,Rainy,,
1740,Revenue,Ticket Sale,880,2025-02-25,Winter,Snowy,1395,
1741,Revenue,Rental,50,2025-02-25,Winter,Snowy,8308,
1742,Expense,Ambulance Call,-1688,2025-02-25,Summer,Windy,,909
1743,Expense,Staff Salary,-7151,2025-02-25,Winter,Snowy,,
1744,Expense,Staff Salary,-7438,2025-02-25,Summer,Sunny,,
1745,Revenue,Rental,315,2025-02-25,Winter,Snowy,3414,
1746,Revenue,Ticket Sale,880,2025-02-25,Winter,Windy,7092,
1747,Expense,Staff Salary,-8573,2025-02-25,Winter,Sunny,,
1748,Expense,Staff Salary,-7491,2025-02-25,Summer,Windy,,
1749,Revenue,Rental,200,2025-02-25,Winter,Foggy,6235,
1750,Revenue,Rental,60,2025-02-25,Summer,Sunny,8778,
1751,Revenue,Ticket Sale,100,2025-02-25,Summer,Sunny,3824,
1752,Revenue,Rental,160,2025-02-25,Winter,Snowy,9353,
1753,Expense,Staff Salary,-7064,2025-02-25,Winter,Windy,,
1754,Revenue,Rental,40,2025-02-25,Winter,Snowy,7774,
1755,Expense,Ambulance Call,-1502,2025-02-25,Summer,Sunny,,701
1756,Revenue,Ticket Sale,400,2025-02-25,Winter,Windy,6250,
1757,Expense,Ambulance Call,-1816,2025-02-25,Winter,Snowy,,675
1758,Revenue,Rental,90,2025-02-25,Summer,Windy,3086,
1759,Revenue,Rental,30,2025-02-25,Summer,Windy,4954,
1760,Expense,Equipment Maintenance,-343,2025-02-25,Summer,Sunny,,
1761,Revenue,Ticket Sale,7700,2025-02-25,Winter,Windy,2390,
1762,Expense,Ambulance Call,-2269,2025-02-25,Winter,Sunny,,491
1763,Expense,Equipment Maintenance,-383,2025-02-25,Summer,Rainy,,
1764,Expense,Staff Salary,-8302,2025-02-25,Summer,Rainy,,
1765,Expense,Equipment Maintenance,-450,2025-02-25,Summer,Rainy,,
1766,Expense,Staff Salary,-4164,2025-02-25,Summer,Rainy,,
1767,Expense,Ambulance Call,-1916,2025-02-25,Winter,Windy,,152
1768,Expense,Staff Salary,-5998,2025-02-25,Summer,Rainy,,
1769,Expense,Ambulance Call,-2168,2025-02-25,Winter,Foggy,,476
1770,Expense,Staff Salary,-7057,2025-02-25,Summer,Windy,,
1771,Expense,Ambulance Call,-1036,2025-02-25,Winter,Foggy,,430
1772,Expense,Ambulance Call,-1332,2025-02-25,Winter,Foggy,,363
1773,Expense,Equipment Maintenance,-702,2025-02-25,Summer,Windy,,
1774,Expense,Staff Salary,-4413,2025-02-25,Summer,Rainy,,
1775,Revenue,Rental,30,2025-02-25,Summer,Windy,3281,
1776,Expense,Staff Salary,-8157,2025-02-25,Winter,Foggy,,
1777,Expense,Equipment Maintenance,-719,2025-02-25,Summer,Sunny,,
1778,Expense,Ambulance Call,-1867,2025-02-25,Winter,Sunny,,442
1779,Revenue,Rental,270,2025-02-25,Winter,Foggy,9142,
1780,Expense,Equipment Maintenance,-318,2025-02-25,Winter,Windy,,
1781,Expense,Equipment Maintenance,-664,2025-02-25,Summer,Windy,,
1782,Expense,Ambulance Call,-2323,2025-02-25,Summer,Sunny,,104
1783,Expense,Equipment Maintenance,-306,2025-02-25,Summer,Sunny,,
1784,Revenue,Ticket Sale,100,2025-02-25,Summer,Sunny,4095,
1785,Expense,Staff Salary,-4579,2025-02-25,Summer,Rainy,,
1786,Expense,Staff Salary,-4545,2025-02-25,Summer,Windy,,
1787,Expense,Ambulance Call,-1324,2025-02-25,Summer,Sunny,,83
1788,Expense,Equipment Maintenance,-354,2025-02-25,Summer,Windy,,
1789,Expense,Equipment Maintenance,-341,2025-02-25,Winter,Windy,,
1790,Revenue,Ticket Sale,160,2025-02-25,Summer,Rainy,3289,
1791,Revenue,Ticket Sale,720,2025-02-25,Winter,Foggy,1672,
1792,Expense,Staff Salary,-8326,2025-02-25,Summer,Sunny,,
1793,Revenue,Ticket Sale,160,2025-02-25,Summer,Sunny,7934,
1794,Revenue,Ticket Sale,300,2025-02-25,Winter,Sunny,2825,
1795,Expense,Equipment Maintenance,-693,2025-02-25,Summer,Rainy,,
1796,Revenue,Rental,40,2025-02-25,Winter,Snowy,5370,
1797,Revenue,Rental,60,2025-02-25,Summer,Sunny,1376,
1798,Expense,Equipment Maintenance,-743,2025-02-25,Winter,Snowy,,
1799,Revenue,Rental,50,2025-02-25,Winter,Sunny,2493,
1800,Revenue,Ticket Sale,160,2025-02-25,Summer,Rainy,2567,
1801,Revenue,Rental,50,2025-02-25,Summer,Sunny,8528,
1802,Expense,Ambulance Call,-1603,2025-02-25,Winter,Snowy,,174
1803,Expense,Ambulance Call,-1880,2025-02-25,Winter,Snowy,,780
1804,Revenue,Rental,150,2025-02-25,Summer,Rainy,4804,
1805,Expense,Equipment Maintenance,-377,2025-02-25,Winter,Windy,,
1806,Expense,Equipment Maintenance,-384,2025-02-25,Summer,Sunny,,
1807,Expense,Staff Salary,-8144,2025-02-25,Summer,Sunny,,
1808,Expense,Equipment Maintenance,-444,2025-02-25,Summer,Sunny,,
1809,Expense,Ambulance Call,-1068,2025-02-25,Summer,Windy,,571
1810,Expense,Staff Salary,-7129,2025-02-25,Winter,Windy,,
1811,Expense,Staff Salary,-7645,2025-02-25,Summer,Rainy,,
1812,Revenue,Rental,60,2025-02-25,Winter,Foggy,2267,
1813,Expense,Equipment Maintenance,-744,2025-02-25,Summer,Sunny,,
1814,Expense,Ambulance Call,-2319,2025-02-25,Winter,Snowy,,627
1815,Revenue,Rental,100,2025-02-25,Summer,Rainy,5762,
1816,Expense,Equipment Maintenance,-470,2025-02-25,Summer,Windy,,
1817,Revenue,Ticket Sale,7700,2025-02-25,Winter,Snowy,8409,
1818,Expense,Staff Salary,-6194,2025-02-25,Winter,Windy,,
1819,Expense,Equipment Maintenance,-783,2025-02-25,Summer,Rainy,,
1820,Expense,Equipment Maintenance,-605,2025-02-25,Winter,Windy,,
1821,Revenue,Ticket Sale,100,2025-02-25,Summer,Rainy,8165,
1822,Expense,Ambulance Call,-2015,2025-02-25,Summer,Sunny,,644
1823,Revenue,Rental,50,2025-02-25,Summer,Rainy,3761,
1824,Expense,Equipment Maintenance,-745,2025-02-25,Winter,Sunny,,
1825,Revenue,Rental,50,2025-02-25,Summer,Sunny,2474,
1826,Expense,Ambulance Call,-2401,2025-02-25,Winter,Sunny,,109
1827,Revenue,Rental,100,2025-02-25,Summer,Rainy,5803,
1828,Revenue,Rental,90,2025-02-25,Summer,Rainy,4753,
1829,Expense,Staff Salary,-4261,2025-02-25,Summer,Sunny,,
1830,Revenue,Ticket Sale,3500,2025-02-25,Winter,Snowy,1854,
1831,Expense,Staff Salary,-8992,2025-02-25,Winter,Foggy,,
1832,Revenue,Rental,150,2025-02-25,Summer,Rainy,4870,
1833,Revenue,Ticket Sale,300,2025-02-25,Winter,Sunny,2663,
1834,Expense,Equipment Maintenance,-518,2025-02-25,Winter,Sunny,,
1835,Revenue,Rental,50,2025-02-25,Summer,Windy,3502,
1836,Expense,Ambulance Call,-1091,2025-02-25,Winter,Sunny,,296
1837,Revenue,Ticket Sale,2800,2025-02-25,Summer,Windy,9206,
1838,Revenue,Rental,240,2025-02-25,Winter,Windy,3736,
1839,Revenue,Rental,60,2025-02-25,Summer,Sunny,4963,
1840,Revenue,Rental,100,2025-02-25,Summer,Rainy,8453,
1841,Revenue,Rental,120,2025-02-25,Winter,Snowy,1692,
1842,Revenue,Ticket Sale,100,2025-02-25,Summer,Sunny,5705,
1843,Expense,Equipment Maintenance,-829,2025-02-25,Summer,Windy,,
1844,Expense,Equipment Maintenance,-356,2025-02-25,Summer,Windy,,
1845,Expense,Staff Salary,-8114,2025-02-25,Summer,Windy,,
1846,Expense,Staff Salary,-5407,2025-02-25,Summer,Rainy,,
1847,Expense,Staff Salary,-5216,2025-02-25,Summer,Sunny,,
1848,Revenue,Ticket Sale,160,2025-02-25,Summer,Sunny,4389,
1849,Revenue,Ticket Sale,200,2025-02-25,Summer,Rainy,7756,
1850,Expense,Ambulance Call,-2449,2025-02-25,Summer,Rainy,,35
1851,Revenue,Rental,50,2025-02-25,Summer,Rainy,1262,
1852,Revenue,Rental,150,2025-02-25,Summer,Windy,8371,
1853,Revenue,Rental,50,2025-02-25,Summer,Rainy,3331,
1854,Expense,Ambulance Call,-1551,2025-02-25,Winter,Windy,,915
1855,Expense,Equipment Maintenance,-622,2025-02-25,Summer,Rainy,,
1856,Expense,Equipment Maintenance,-452,2025-02-25,Summer,Sunny,,
1857,Revenue,Ticket Sale,880,2025-02-25,Winter,Windy,5020,
1858,Expense,Ambulance Call,-1236,2025-02-25,Winter,Foggy,,83
1859,Expense,Equipment Maintenance,-354,2025-02-25,Summer,Rainy,,
1860,Expense,Staff Salary,-6731,2025-02-25,Summer,Sunny,,
1861,Expense,Staff Salary,-7937,2025-02-25,Summer,Rainy,,
1862,Expense,Equipment Maintenance,-483,2025-02-25,Summer,Sunny,,
1863,Expense,Ambulance Call,-2391,2025-02-25,Winter,Foggy,,363
1864,Revenue,Rental,150,2025-02-25,Summer,Windy,1181,
1865,Revenue,Ticket Sale,7000,2025-02-25,Winter,Foggy,1404,
1866,Revenue,Ticket Sale,350,2025-02-25,Winter,Foggy,8345,
1867,Expense,Equipment Maintenance,-672,2025-02-25,Summer,Windy,,
1868,Expense,Ambulance Call,-1972,2025-02-25,Summer,Windy,,492
1869,Expense,Staff Salary,-6248,2025-02-25,Summer,Sunny,,
1870,Expense,Equipment Maintenance,-808,2025-02-25,Winter,Windy,,
1871,Revenue,Ticket Sale,2100,2025-02-25,Summer,Windy,9978,
1872,Expense,Equipment Maintenance,-574,2025-02-25,Winter,Snowy,,
1873,Expense,Equipment Maintenance,-510,2025-02-25,Summer,Windy,,
1874,Revenue,Rental,150,2025-02-25,Summer,Sunny,4216,
1875,Expense,Equipment Maintenance,-417,2025-02-25,Summer,Rainy,,
1876,Revenue,Ticket Sale,880,2025-02-25,Winter,Sunny,5962,
1877,Expense,Equipment Maintenance,-853,2025-02-25,Winter,Snowy,,
1878,Revenue,Rental,40,2025-02-25,Winter,Windy,7994,
1879,Revenue,Ticket Sale,320,2025-02-25,Summer,Sunny,2085,
1880,Expense,Equipment Maintenance,-628,2025-02-25,Winter,Foggy,,
1881,Expense,Equipment Maintenance,-316,2025-02-25,Winter,Snowy,,
1882,Revenue,Ticket Sale,4900,2025-02-25,Winter,Windy,2310,
1883,Expense,Staff Salary,-6990,2025-02-25,Summer,Rainy,,
1884,Expense,Ambulance Call,-1257,2025-02-25,Summer,Rainy,,576
1885,Revenue,Rental,90,2025-02-25,Summer,Windy,9520,
1886,Revenue,Ticket Sale,500,2025-02-25,Winter,Snowy,8108,
1887,Expense,Staff Salary,-5552,2025-02-25,Summer,Rainy,,
1888,Expense,Equipment Maintenance,-722,2025-02-25,Summer,Rainy,,
1889,Expense,Ambulance Call,-2489,2025-02-25,Winter,Foggy,,174
1890,Revenue,Rental,315,2025-02-25,Winter,Snowy,5075,
1891,Expense,Staff Salary,-4757,2025-02-25,Winter,Sunny,,
1892,Expense,Equipment Maintenance,-380,2025-02-25,Summer,Rainy,,
1893,Expense,Ambulance Call,-1423,2025-02-25,Summer,Windy,,522
1894,Revenue,Rental,70,2025-02-25,Winter,Snowy,8883,
1895,Revenue,Ticket Sale,400,2025-02-25,Winter,Foggy,8137,
1896,Expense,Equipment Maintenance,-503,2025-02-25,Summer,Sunny,,
1897,Expense,Ambulance Call,-1195,2025-02-25,Summer,Sunny,,645
1898,Revenue,Rental,315,2025-02-25,Winter,Foggy,8971,
1899,Revenue,Rental,30,2025-02-25,Summer,Windy,7640,
1900,Revenue,Rental,270,2025-02-25,Winter,Foggy,3701,
1901,Expense,Staff Salary,-4306,2025-02-25,Winter,Foggy,,
1902,Revenue,Ticket Sale,240,2025-02-25,Summer,Sunny,2345,
1903,Expense,Staff Salary,-5860,2025-02-25,Winter,Snowy,,
1904,Revenue,Ticket Sale,240,2025-02-25,Summer,Rainy,3488,
1905,Revenue,Rental,160,2025-02-25,Winter,Windy,1535,
1906,Expense,Ambulance Call,-2080,2025-02-25,Summer,Rainy,,151
1907,Expense,Ambulance Call,-1722,2025-02-25,Winter,Snowy,,576
1908,Expense,Staff Salary,-4779,2025-02-25,Winter,Sunny,,
1909,Expense,Staff Salary,-4528,2025-02-25,Winter,Sunny,,
1910,Revenue,Rental,225,2025-02-25,Winter,Snowy,7403,
1911,Expense,Staff Salary,-7682,2025-02-25,Winter,Foggy,,
1912,Expense,Staff Salary,-4208,2025-02-25,Summer,Windy,,
1913,Revenue,Rental,135,2025-02-25,Winter,Foggy,2064,
1914,Expense,Staff Salary,-7406,2025-02-25,Summer,Sunny,,
1915,Expense,Staff Salary,-5311,2025-02-25,Winter,Windy,,
1916,Revenue,Ticket Sale,400,2025-02-25,Winter,Foggy,7445,
1917,Expense,Equipment Maintenance,-564,2025-02-25,Winter,Windy,,
1918,Expense,Ambulance Call,-1270,2025-02-25,Summer,Windy,,502
1919,Revenue,Rental,30,2025-02-25,Summer,Rainy,6067,
1920,Expense,Equipment Maintenance,-718,2025-02-25,Winter,Snowy,,
1921,Revenue,Ticket Sale,800,2025-02-25,Winter,Snowy,2301,
1922,Revenue,Ticket Sale,560,2025-02-25,Winter,Snowy,8355,
1923,Expense,Ambulance Call,-2234,2025-02-25,Winter,Sunny,,579
1924,Revenue,Rental,30,2025-02-25,Summer,Windy,8890,
1925,Expense,Staff Salary,-5099,2025-02-25,Summer,Sunny,,
1926,Revenue,Rental,50,2025-02-25,Summer,Windy,8753,
1927,Expense,Equipment Maintenance,-732,2025-02-25,Summer,Sunny,,
1928,Revenue,Ticket Sale,720,2025-02-25,Winter,Foggy,1801,
1929,Revenue,Rental,30,2025-02-25,Summer,Rainy,9152,
1930,Expense,Ambulance Call,-2070,2025-02-25,Summer,Windy,,810
1931,Expense,Equipment Maintenance,-678,2025-02-25,Winter,Foggy,,
